time,Total, ,Free, ,Used, ,Buff/Cache
2020-01-17 02:25:03,131777510,   588672 , 60261648 , 70927192 
2020-01-17 02:26:04,131777510,   542264 , 60269504 , 70965744 
2020-01-17 02:27:04,131777510,   486268 , 60261960 , 71029280 
2020-01-17 02:28:05,131777510,   511612 , 60260572 , 71005328 
2020-01-17 02:29:06,131777510,   494056 , 60249884 , 71033568 
2020-01-17 02:30:06,131777510,   569856 , 60261592 , 70946064 
2020-01-17 02:31:07,131777510,   534368 , 60263524 , 70979616 
2020-01-17 02:32:08,131777510,   517408 , 60261000 , 70999104 
2020-01-17 02:33:08,131777510,   491356 , 60264592 , 71021568 
2020-01-17 02:34:09,131777510,   503588 , 60260080 , 71013840 
2020-01-17 02:35:09,131777510,  8274316 , 60248068 , 63255128 
2020-01-17 02:36:10,131777510,  8336468 , 60248600 , 63192444 
2020-01-17 02:37:11,131777510,  8302204 , 60244792 , 63230516 
2020-01-17 02:38:11,131777510,  8204312 , 60239576 , 63333624 
2020-01-17 02:39:12,131777510,  8215452 , 60241412 , 63320648 
2020-01-17 02:40:12,131777510,  8173828 , 60246656 , 63357028 
2020-01-17 02:41:13,131777510,  8039812 , 60248380 , 63489320 
2020-01-17 02:42:14,131777510,  7688352 , 60248152 , 63841008 
2020-01-17 02:43:14,131777510,  7357128 , 60247344 , 64173040 
2020-01-17 02:44:15,131777510,  7090724 , 60248540 , 64438248 
2020-01-17 02:45:16,131777510,  6951384 , 60247380 , 64578748 
2020-01-17 02:46:16,131777510,  6600808 , 60244256 , 64932448 
2020-01-17 02:47:17,131777510,  6253792 , 60242712 , 65281008 
2020-01-17 02:48:17,131777510,  5996264 , 60247664 , 65533584 
2020-01-17 02:49:18,131777510,  7768508 , 60244076 , 63764928 
2020-01-17 02:50:19,131777510,  7706176 , 60247364 , 63823972 
2020-01-17 02:51:19,131777510,  7567568 , 60245796 , 63964148 
2020-01-17 02:52:20,131777510,  7636120 , 60246056 , 63895336 
2020-01-17 02:53:20,131777510,  7610832 , 60247280 , 63919400 
2020-01-17 02:54:21,131777510,  7498576 , 60246664 , 64032272 
2020-01-17 02:55:22,131777510,  7547992 , 60245652 , 63983868 
2020-01-17 02:56:22,131777510,  7494340 , 60247632 , 64035540 
2020-01-17 02:57:23,131777510,  7428160 , 60242016 , 64107336 
2020-01-17 02:58:24,131777510,  7413700 , 60242524 , 64121288 
2020-01-17 02:59:24,131777510,  7367576 , 60244764 , 64165172 
2020-01-17 03:00:25,131777510,  7311404 , 60255380 , 64210728 
2020-01-17 03:01:25,131777510,  7259364 , 60247496 , 64270652 
2020-01-17 03:02:26,131777510,  7211348 , 60241888 , 64324276 
2020-01-17 03:03:27,131777510,  7158996 , 60243732 , 64374784 
2020-01-17 03:04:27,131777510,  7088080 , 60243976 , 64445456 
2020-01-17 03:05:28,131777510,  7035452 , 60253132 , 64488928 
2020-01-17 03:06:29,131777510,  6983280 , 60248124 , 64546108 
2020-01-17 03:07:29,131777510,  6918788 , 60246160 , 64612564 
2020-01-17 03:08:30,131777510,  6836320 , 60246864 , 64694328 
2020-01-17 03:09:30,131777510,  6810780 , 60242540 , 64724192 
2020-01-17 03:10:31,131777510,  6780500 , 60251592 , 64745420 
2020-01-17 03:11:32,131777510,  6739460 , 60245644 , 64792408 
2020-01-17 03:12:32,131777510,  6695668 , 60247280 , 64834564 
2020-01-17 03:13:33,131777510,  6600404 , 60246760 , 64930348 
2020-01-17 03:14:33,131777510,  6547412 , 60247720 , 64982380 
2020-01-17 03:15:34,131777510,  6444240 , 60250820 , 65082452 
2020-01-17 03:16:35,131777510,  6481052 , 60243956 , 65052504 
2020-01-17 03:17:35,131777510,  6445860 , 60241300 , 65090352 
2020-01-17 03:18:36,131777510,  6371860 , 60241816 , 65163836 
2020-01-17 03:19:37,131777510,  6317000 , 60239140 , 65221372 
2020-01-17 03:20:37,131777510,  5967100 , 60249316 , 65561096 
2020-01-17 03:21:38,131777510,  5662144 , 60242596 , 65872772 
2020-01-17 03:22:38,131777510,  5355256 , 60243148 , 66179108 
2020-01-17 03:23:39,131777510,  5064140 , 60243528 , 66469844 
2020-01-17 03:24:40,131777510,  5479436 , 60240172 , 66057904 
2020-01-17 03:25:40,131777510,  6088412 , 60247680 , 65441420 
2020-01-17 03:26:41,131777510,  6066028 , 60240656 , 65470828 
2020-01-17 03:27:41,131777510,  6018392 , 60240596 , 65518524 
2020-01-17 03:28:42,131777510,  5981912 , 60241388 , 65554212 
2020-01-17 03:29:43,131777510,  5911760 , 60241804 , 65623948 
2020-01-17 03:30:43,131777510,  5911592 , 60248908 , 65617012 
2020-01-17 03:31:44,131777510,  5873856 , 60248932 , 65654724 
2020-01-17 03:32:45,131777510,  5837900 , 60246548 , 65693064 
2020-01-17 03:33:45,131777510,  5802480 , 60245320 , 65729712 
